name,x1,x2,y1,y2,classname
1835.jpg,501,173,540,206,mask_surgical
1835.jpg,842,188,872,220,mask_surgical
1835.jpg,910,166,943,190,mask_surgical
1836.jpg,395,221,622,405,mask_surgical
1837.jpg,411,189,551,311,mask_surgical
1837.jpg,875,133,1000,269,mask_surgical
1837.jpg,212,225,309,309,mask_surgical
1838.jpg,694,170,752,212,mask_surgical
1838.jpg,579,134,633,179,mask_surgical
1838.jpg,416,120,474,164,mask_surgical
1838.jpg,270,119,324,169,mask_surgical
1839.jpg,455,98,541,158,mask_surgical
1840.jpg,444,341,728,568,mask_surgical
1840.jpg,1050,278,1213,380,mask_surgical
1843.jpg,318,358,722,660,mask_surgical
1844.jpg,292,33,338,76,mask_surgical
1845.jpg,162,409,391,601,mask_surgical
1847.jpg,312,146,376,196,mask_surgical
1847.jpg,481,159,534,209,mask_surgical
1848.jpg,293,177,414,272,mask_surgical
1849.jpg,446,118,530,185,mask_surgical
1851.jpg,693,312,834,435,mask_surgical
1852.jpg,996,426,1291,651,mask_surgical
1854.jpg,472,272,550,349,mask_surgical
1855.jpg,480,143,586,230,mask_surgical
1858.jpg,249,273,375,347,mask_surgical
1858.jpg,355,164,420,243,mask_surgical
1867.jpg,2604,1787,3139,2210,mask_surgical
1872.jpg,1100,199,1217,289,mask_surgical
1873.png,788,418,1227,796,mask_surgical
1874.jpg,1041,2042,2007,2986,mask_surgical
1880.jpg,1655,1377,4236,3195,mask_surgical
1881.jpg,633,239,826,449,mask_surgical
1882.jpg,135,211,330,363,mask_surgical
1885.jpg,411,341,664,563,mask_surgical
1886.jpg,2171,895,3325,1562,mask_surgical
1887.jpg,236,258,643,614,mask_surgical
1889.jpg,1114,1024,2066,1707,mask_surgical
1891.jpg,266,157,497,347,mask_surgical
1894.jpg,557,363,876,636,mask_surgical
1895.jpg,254,100,342,191,mask_surgical
1895.jpg,160,144,245,213,mask_surgical
1895.jpg,480,102,556,168,mask_surgical
1899.jpeg,180,165,364,307,mask_surgical
1900.png,410,265,499,347,mask_surgical
1902.jpg,244,146,351,277,mask_surgical
1904.jpg,828,287,1007,429,mask_surgical
1906.jpg,1071,787,1359,1146,mask_surgical
1906.jpg,1080,799,1350,1129,mask_surgical
1909.jpg,429,44,476,89,mask_surgical
1910.jpg,491,69,602,164,mask_surgical
1910.jpg,361,244,488,352,mask_surgical
1910.jpg,81,242,296,404,mask_surgical
1910.jpg,286,114,374,198,mask_surgical
1912.jpg,508,80,545,127,mask_surgical
1913.jpg,868,502,1330,853,mask_surgical
1914.jpg,623,453,778,575,mask_surgical
1914.jpg,55,255,133,326,mask_surgical
1914.jpg,28,101,86,144,mask_surgical
1914.jpg,304,197,355,249,mask_surgical
1914.jpg,424,228,491,284,mask_surgical
1914.jpg,197,45,232,90,mask_surgical
1914.jpg,130,375,188,426,mask_surgical
1914.jpg,247,453,347,506,mask_surgical
1914.jpg,564,64,602,96,mask_surgical
1914.jpg,650,65,680,92,mask_surgical
1914.jpg,731,61,766,81,mask_surgical
1914.jpg,456,153,497,179,mask_surgical
1914.jpg,309,34,354,61,mask_surgical
1914.jpg,146,163,180,192,mask_surgical
1915.png,159,260,403,446,mask_surgical
1916.jpg,740,133,792,180,mask_surgical
1916.jpg,240,139,294,171,mask_surgical
1916.jpg,546,58,597,99,mask_surgical
1916.jpg,966,115,1014,155,mask_surgical
1918.jpg,323,178,458,291,mask_surgical
1920.jpg,247,230,396,365,mask_surgical
1925.jpg,577,154,670,234,mask_surgical
1938.jpg,331,111,386,155,mask_surgical
1938.jpg,165,122,216,171,mask_surgical
1939.jpg,1462,395,1639,505,mask_surgical
1939.jpg,1068,394,1218,508,mask_surgical
1939.jpg,429,501,577,600,mask_surgical
1939.jpg,709,298,803,367,mask_surgical
1939.jpg,455,201,551,295,mask_surgical
1939.jpg,914,238,992,310,mask_surgical
1940.jpg,1255,516,1462,666,mask_surgical
1940.jpg,1542,653,1719,784,mask_surgical
1941.jpg,89,35,120,68,mask_surgical
1941.jpg,337,46,370,70,mask_surgical
1941.jpg,382,50,410,78,mask_surgical
1941.jpg,474,46,501,70,mask_surgical
1941.jpg,507,60,532,87,mask_surgical
1943.jpg,111,125,173,217,mask_surgical
1946.jpg,211,115,272,158,mask_surgical
1947.jpg,459,390,722,550,mask_surgical
1947.jpg,203,349,342,503,mask_surgical
1947.jpg,940,239,1023,300,mask_surgical
1947.jpg,647,72,752,160,mask_surgical
1947.jpg,729,224,829,285,mask_surgical
1947.jpg,56,130,109,168,mask_surgical
1949.jpg,672,128,762,212,mask_surgical
1949.jpg,367,149,460,230,mask_surgical
1950.jpg,690,99,823,215,mask_surgical
1950.jpg,415,87,478,137,mask_surgical
1953.jpg,2037,755,2536,1183,mask_surgical
1954.jpg,375,317,644,557,mask_surgical
1956.jpg,350,156,439,256,mask_surgical
1956.jpg,61,285,95,313,mask_surgical
1959.jpg,410,632,867,917,mask_surgical
1960.jpg,278,118,397,236,mask_surgical
1960.jpg,58,109,169,243,mask_surgical
1961.png,223,250,487,434,mask_surgical
1962.png,149,294,439,509,mask_surgical
1963.png,157,230,404,409,mask_surgical
1972.jpg,563,207,602,240,mask_surgical
1972.jpg,455,214,495,244,mask_surgical
1972.jpg,372,228,409,260,mask_surgical
1973.jpg,250,208,348,304,mask_surgical
1978.jpg,312,335,504,524,mask_surgical
1978.jpg,134,169,320,352,mask_surgical
1978.jpg,716,125,863,227,mask_surgical
1978.jpg,636,142,719,215,mask_surgical
1978.jpg,340,185,412,241,mask_surgical
1978.jpg,481,96,538,143,mask_surgical
1979.jpg,466,157,547,228,mask_surgical
1980.jpg,577,151,631,202,mask_surgical
1980.jpg,421,162,479,216,mask_surgical
1981.jpg,433,72,473,106,mask_surgical
1981.jpg,277,70,323,109,mask_surgical
1984.jpg,114,85,270,239,mask_surgical
1986.jpg,868,303,1270,755,mask_surgical
1986.jpg,262,503,685,897,mask_surgical
1987.jpg,367,127,456,198,mask_surgical
1988.jpg,1111,361,1338,590,mask_surgical
1990.jpg,107,376,217,465,mask_surgical
1990.jpg,0,445,36,528,mask_surgical
1991.jpg,3011,1375,3315,1646,mask_surgical
1991.jpg,2399,1476,2649,1750,mask_surgical
1991.jpg,1074,1519,1307,1800,mask_surgical
1993.jpg,1222,112,1375,267,mask_surgical
1993.jpg,253,624,368,771,mask_surgical
1995.jpg,488,194,601,294,mask_surgical
1995.jpg,295,161,412,253,mask_surgical
1996.jpg,1102,1192,1742,1735,mask_surgical
1999.jpg,1239,587,1348,669,mask_surgical
2000.jpg,0,139,92,306,mask_surgical
2004.jpg,409,258,611,438,mask_surgical
2006.jpg,287,188,364,245,mask_surgical
2006.jpg,219,96,303,169,mask_surgical
2007.jpg,383,90,418,118,mask_surgical
2008.jpg,151,166,237,239,mask_surgical
2012.jpg,107,289,297,433,mask_surgical
2013.jpg,385,147,480,245,mask_surgical
2016.jpg,1342,484,1520,609,mask_surgical
2016.jpg,554,314,721,452,mask_surgical
2016.jpg,328,438,524,611,mask_surgical
2018.jpg,802,391,1066,584,mask_surgical
2018.jpg,1388,623,1500,858,mask_surgical
2020.jpg,526,138,583,181,mask_surgical
2020.jpg,351,147,390,176,mask_surgical
2020.jpg,288,154,325,188,mask_surgical
2025.jpg,214,160,478,428,mask_surgical
2034.jpg,731,221,793,274,mask_surgical
2034.jpg,455,175,516,235,mask_surgical
2036.jpg,655,345,946,564,mask_surgical
2038.jpg,435,97,480,165,mask_surgical
2038.jpg,195,122,265,184,mask_surgical
2040.jpg,983,280,1225,540,mask_surgical
2041.jpg,1288,619,1436,755,mask_surgical
2043.jpg,586,240,672,325,mask_surgical
2044.jpg,181,80,244,138,mask_surgical
2044.jpg,328,71,366,115,mask_surgical
2045.jpg,899,263,1030,370,mask_surgical
2045.jpg,271,161,373,247,mask_surgical
2047.jpg,755,198,804,235,mask_surgical
2047.jpg,496,192,539,226,mask_surgical
2047.jpg,269,183,315,218,mask_surgical
2048.jpg,433,376,544,474,mask_surgical
2048.jpg,327,293,445,431,mask_surgical
2050.jpg,562,240,595,279,mask_surgical
2050.jpg,516,199,551,243,mask_surgical
2050.jpg,324,217,361,245,mask_surgical
2050.jpg,243,101,283,133,mask_surgical
2052.jpg,343,231,394,273,mask_surgical
2052.jpg,484,248,534,274,mask_surgical
2055.jpg,587,225,674,285,mask_surgical
2055.jpg,362,241,431,300,mask_surgical
2055.jpg,191,253,239,330,mask_surgical
2055.jpg,879,177,939,228,mask_surgical
2058.jpg,610,72,734,178,mask_surgical
2058.jpg,249,217,377,309,mask_surgical
2059.jpg,235,282,440,472,mask_surgical
2063.jpg,328,507,716,764,mask_surgical
2076.jpg,631,165,722,255,mask_surgical
2077.jpg,498,247,646,338,mask_surgical
2077.jpg,138,263,272,358,mask_surgical
2079.jpg,271,249,316,280,mask_surgical
2079.jpg,723,208,761,247,mask_surgical
2080.jpg,286,115,430,236,mask_surgical
2084.jpg,73,124,140,187,mask_surgical
2085.jpg,598,299,931,574,mask_surgical
2086.jpg,319,148,444,267,mask_surgical
2090.jpg,341,137,450,229,mask_surgical
2092.jpg,126,152,223,220,mask_surgical
2094.jpg,1500,334,1631,428,mask_surgical
2094.jpg,2016,163,2146,260,mask_surgical
2096.jpg,231,241,386,368,mask_surgical
2096.jpg,411,267,592,415,mask_surgical
2099.jpg,642,265,889,460,mask_surgical
2100.jpg,467,338,583,426,mask_surgical
2104.jpg,113,114,247,198,mask_surgical
2104.jpg,384,108,462,173,mask_surgical
2104.jpg,494,138,621,246,mask_surgical
2106.jpg,574,699,774,909,mask_surgical
2110.jpg,252,451,761,772,mask_surgical
2112.jpg,177,79,214,98,mask_surgical
2114.jpeg,254,246,435,390,mask_surgical
2117.jpg,1145,772,1404,1037,mask_surgical
2121.jpg,216,164,347,260,mask_surgical
2122.jpg,74,299,152,348,mask_surgical
2122.jpg,276,286,317,318,mask_surgical
2122.jpg,508,405,548,439,mask_surgical
2122.jpg,434,382,487,411,mask_surgical
2122.jpg,586,281,631,314,mask_surgical
2123.jpg,399,191,542,283,mask_surgical
2123.jpg,480,364,625,453,mask_surgical
2123.jpg,273,213,379,283,mask_surgical
2124.jpg,703,279,882,411,mask_surgical
2124.jpg,977,400,1132,514,mask_surgical
2124.jpg,152,432,289,564,mask_surgical
2124.jpg,287,437,423,516,mask_surgical
2130.jpg,357,199,538,334,mask_surgical
2133.jpg,1558,959,2130,1429,mask_surgical
2134.jpg,1256,317,1518,467,mask_surgical
2135.jpg,547,406,970,812,mask_surgical
2136.jpg,505,26,668,151,mask_surgical
2143.jpg,1057,473,1599,962,mask_surgical
2143.jpg,2004,541,2111,661,mask_surgical
2144.jpg,1038,279,1158,372,mask_surgical
2144.jpg,399,396,533,492,mask_surgical
2148.jpg,341,186,398,229,mask_surgical
2148.jpg,553,192,623,262,mask_surgical
2148.jpg,33,337,136,379,mask_surgical
2151.jpg,132,115,196,164,mask_surgical
2151.jpg,595,86,632,126,mask_surgical
2151.jpg,502,150,540,184,mask_surgical
2152.jpg,158,164,325,287,mask_surgical
2152.jpg,515,224,667,326,mask_surgical
2155.png,151,97,260,174,mask_surgical
2159.png,280,337,495,504,mask_surgical
2168.png,338,287,508,384,mask_surgical
2174.png,257,221,452,368,mask_surgical
2180.png,5,271,57,307,mask_surgical
2180.png,340,221,384,251,mask_surgical
2182.png,348,134,556,323,mask_surgical
2183.png,800,160,942,283,mask_surgical
2184.png,363,104,445,158,mask_surgical
2187.png,370,186,562,329,mask_surgical
2191.png,273,267,508,455,mask_surgical
2214.png,111,373,308,500,mask_surgical
2214.png,359,301,589,470,mask_surgical
2215.png,157,170,367,391,mask_surgical
2216.png,428,154,460,179,mask_surgical
2219.png,314,110,366,165,mask_surgical
2220.png,373,106,465,182,mask_surgical
2221.png,286,288,360,366,mask_surgical
2223.png,435,193,493,268,mask_surgical
2223.png,345,188,398,245,mask_surgical
2223.png,24,279,168,406,mask_surgical
2229.png,671,122,702,161,mask_surgical
2229.png,548,88,583,124,mask_surgical
2230.png,184,385,225,413,mask_surgical
2230.png,336,370,374,397,mask_surgical
2231.png,415,144,457,169,mask_surgical
2234.png,597,101,742,225,mask_surgical
2235.png,125,152,168,196,mask_surgical
2235.png,198,154,235,195,mask_surgical
2235.png,630,209,668,241,mask_surgical
2235.png,710,245,749,291,mask_surgical
2245.png,84,168,258,319,mask_surgical
2251.png,271,216,510,365,mask_surgical
2258.png,299,252,337,281,mask_surgical
2260.png,226,235,421,324,mask_surgical
2261.png,490,223,591,295,mask_surgical
2261.png,53,293,164,362,mask_surgical
2262.png,236,43,306,99,mask_surgical
2275.png,143,170,190,212,mask_surgical
2276.png,286,406,440,485,mask_surgical
2276.png,449,198,480,234,mask_surgical
2277.png,496,153,607,233,mask_surgical
2279.png,205,303,346,436,mask_surgical
2279.png,1,173,57,294,mask_surgical
2281.png,275,48,325,82,mask_surgical
2282.png,342,195,395,233,mask_surgical
2285.png,198,122,290,233,mask_surgical
2286.png,321,192,386,239,mask_surgical
2286.png,387,151,430,185,mask_surgical
2286.png,559,129,639,183,mask_surgical
2286.png,683,187,730,220,mask_surgical
2286.png,442,221,495,249,mask_surgical
2289.png,87,140,114,162,mask_surgical
2290.png,26,215,60,239,mask_surgical
2290.png,682,150,708,171,mask_surgical
2292.png,285,256,315,279,mask_surgical
2293.png,424,364,453,390,mask_surgical
2293.png,531,384,576,426,mask_surgical
2293.png,687,384,724,420,mask_surgical
2294.png,136,116,190,157,mask_surgical
2294.png,383,124,444,162,mask_surgical
2295.png,60,135,139,199,mask_surgical
2295.png,175,145,276,230,mask_surgical
2295.png,395,68,524,219,mask_surgical
2297.png,397,187,461,247,mask_surgical
2298.png,276,180,378,262,mask_surgical
2298.png,518,189,548,226,mask_surgical
2298.png,586,122,648,175,mask_surgical
2298.png,4,251,55,307,mask_surgical
2299.png,377,120,415,145,mask_surgical
2299.png,158,118,181,143,mask_surgical
2299.png,0,119,33,149,mask_surgical
2309.png,297,110,445,232,mask_surgical
2317.png,225,230,401,373,mask_surgical
2322.png,460,49,521,105,mask_surgical
2322.png,707,44,752,89,mask_surgical
2326.png,391,275,623,440,mask_surgical
2331.png,197,216,288,342,mask_surgical
2334.png,72,364,293,576,mask_surgical
2335.png,246,187,405,336,mask_surgical
2336.png,515,219,627,282,mask_surgical
2344.png,164,172,235,221,mask_surgical
2344.png,534,119,603,170,mask_surgical
2351.png,393,241,464,296,mask_surgical
2351.png,307,248,318,292,mask_surgical
2352.png,6,231,233,464,mask_surgical
2352.png,234,320,394,447,mask_surgical
2353.png,415,91,489,148,mask_surgical
2353.png,1057,168,1157,257,mask_surgical
2354.png,241,189,287,228,mask_surgical
2354.png,434,241,526,312,mask_surgical
2354.png,114,222,148,243,mask_surgical
2355.png,256,185,335,239,mask_surgical
2355.png,624,168,728,253,mask_surgical
2355.png,56,178,108,215,mask_surgical
2355.png,1,221,45,264,mask_surgical
2358.png,151,76,228,133,mask_surgical
2359.png,539,305,625,431,mask_surgical
2359.png,393,256,499,333,mask_surgical
2359.png,208,129,245,159,mask_surgical
2359.png,130,68,174,107,mask_surgical
2361.png,322,275,560,445,mask_surgical
2362.png,35,249,140,332,mask_surgical
2362.png,243,197,335,273,mask_surgical
2363.png,191,280,277,367,mask_surgical
2365.png,436,123,524,196,mask_surgical
2365.png,722,124,778,182,mask_surgical
2371.png,613,373,648,408,mask_surgical
2371.png,435,406,469,433,mask_surgical
2371.png,244,404,275,428,mask_surgical
2372.png,297,112,340,144,mask_surgical
2373.png,39,144,160,234,mask_surgical
2373.png,282,258,327,300,mask_surgical
2373.png,341,265,399,310,mask_surgical
2373.png,420,286,510,347,mask_surgical
2381.png,245,265,514,458,mask_surgical
2388.png,194,152,341,277,mask_surgical
2389.png,240,249,443,394,mask_surgical
2394.png,108,222,161,266,mask_surgical
2394.png,312,233,368,274,mask_surgical
2395.png,398,135,433,167,mask_surgical
2396.png,159,208,502,469,mask_surgical
2400.png,307,122,411,218,mask_surgical
2405.png,405,191,456,235,mask_surgical
2406.png,199,486,265,541,mask_surgical
2419.png,190,332,214,351,mask_surgical
2419.png,219,308,236,320,mask_surgical
2419.png,255,305,275,319,mask_surgical
2419.png,339,300,353,310,mask_surgical
2419.png,390,410,441,450,mask_surgical
2419.png,1,329,19,347,mask_surgical
2419.png,92,298,113,312,mask_surgical
2419.png,139,272,156,283,mask_surgical
2420.png,327,206,360,234,mask_surgical
2421.png,256,238,397,348,mask_surgical
2421.png,428,142,488,187,mask_surgical
2421.png,183,124,243,168,mask_surgical
2422.png,156,186,197,217,mask_surgical
2422.png,230,232,273,259,mask_surgical
2422.png,483,136,522,163,mask_surgical
2422.png,826,315,885,354,mask_surgical
2422.png,36,180,67,203,mask_surgical
2422.png,306,117,335,143,mask_surgical
2422.png,313,52,336,70,mask_surgical
2422.png,350,36,384,57,mask_surgical
2422.png,282,54,304,73,mask_surgical
2422.png,259,51,284,71,mask_surgical
2422.png,208,52,238,70,mask_surgical
2422.png,152,44,178,63,mask_surgical
2422.png,99,41,125,63,mask_surgical
2422.png,28,18,53,37,mask_surgical
2422.png,59,79,93,103,mask_surgical
2422.png,134,90,168,113,mask_surgical
2423.png,267,141,425,262,mask_surgical
2427.png,490,193,540,232,mask_surgical
2427.png,711,266,759,286,mask_surgical
2427.png,35,176,67,207,mask_surgical
2429.png,275,248,437,372,mask_surgical
2431.png,297,315,366,372,mask_surgical
2431.png,290,216,318,238,mask_surgical
2431.png,378,252,444,306,mask_surgical
2431.png,442,191,475,220,mask_surgical
2431.png,346,248,377,277,mask_surgical
2432.png,151,259,230,328,mask_surgical
2439.png,34,178,201,304,mask_surgical
2439.png,215,120,315,189,mask_surgical
2439.png,337,95,476,203,mask_surgical
2440.png,381,188,470,242,mask_surgical
2440.png,688,255,760,354,mask_surgical
2448.png,339,135,363,153,mask_surgical
2448.png,247,155,271,168,mask_surgical
2448.png,177,141,204,160,mask_surgical
2448.png,108,134,129,149,mask_surgical
2451.png,271,131,342,192,mask_surgical
2457.png,169,212,262,278,mask_surgical
2457.png,497,234,581,290,mask_surgical
2457.png,317,260,353,290,mask_surgical
2457.png,424,266,450,292,mask_surgical
2457.png,109,252,141,281,mask_surgical
2457.png,35,265,56,287,mask_surgical
2458.png,102,275,226,378,mask_surgical
2459.png,65,484,391,766,mask_surgical
2468.png,49,243,173,340,mask_surgical
2468.png,471,182,516,236,mask_surgical
2473.png,310,68,451,181,mask_surgical
2476.png,226,161,408,313,mask_surgical
2486.png,371,316,614,405,mask_surgical
2489.png,296,281,336,311,mask_surgical
2492.png,159,123,197,150,mask_surgical
2494.png,374,196,532,329,mask_surgical
2494.png,675,347,828,478,mask_surgical
2494.png,40,264,121,330,mask_surgical
2496.png,360,113,464,192,mask_surgical
2496.png,208,236,296,306,mask_surgical
2497.png,572,149,704,237,mask_surgical
2499.png,342,296,471,381,mask_surgical
2502.png,434,158,495,238,mask_surgical
2503.png,99,172,387,411,mask_surgical
2506.png,59,224,172,316,mask_surgical
2506.png,14,544,113,647,mask_surgical
2508.png,275,260,348,318,mask_surgical
2510.png,439,198,487,253,mask_surgical
2515.png,114,170,245,266,mask_surgical
2515.png,424,125,465,225,mask_surgical
2532.png,181,121,218,156,mask_surgical
2532.png,365,112,391,139,mask_surgical
2532.png,1024,155,1049,180,mask_surgical
2535.png,213,242,331,328,mask_surgical
2539.png,205,227,480,475,mask_surgical
2541.png,139,303,332,451,mask_surgical
2541.png,352,274,544,445,mask_surgical
2548.png,196,264,267,312,mask_surgical
2549.png,217,179,252,248,mask_surgical
2550.png,65,151,161,217,mask_surgical
2550.png,328,117,382,156,mask_surgical
2550.png,196,118,225,145,mask_surgical
2550.png,277,52,310,80,mask_surgical
2550.png,162,64,196,84,mask_surgical
2550.png,122,51,157,74,mask_surgical
2550.png,50,37,79,56,mask_surgical
2550.png,9,44,46,74,mask_surgical
2550.png,546,29,578,52,mask_surgical
2550.png,721,61,765,105,mask_surgical
2550.png,384,69,413,89,mask_surgical
2553.png,301,224,505,420,mask_surgical
2555.png,193,248,316,321,mask_surgical
2556.png,77,137,109,163,mask_surgical
2557.png,375,238,534,448,mask_surgical
2562.png,358,126,423,180,mask_surgical
2562.png,653,130,703,172,mask_surgical
2563.png,290,223,401,332,mask_surgical
2563.png,415,209,507,272,mask_surgical
2567.png,321,214,387,255,mask_surgical
2573.png,108,212,130,228,mask_surgical
2573.png,176,227,206,246,mask_surgical
2573.png,351,232,371,249,mask_surgical
2573.png,380,216,394,228,mask_surgical
2580.png,156,100,285,191,mask_surgical
2581.png,283,133,384,209,mask_surgical
2586.png,20,225,610,610,mask_surgical
2587.png,178,74,225,119,mask_surgical
2587.png,362,47,393,83,mask_surgical
2589.png,472,163,559,227,mask_surgical
2591.png,286,173,422,282,mask_surgical
2592.png,295,179,795,616,mask_surgical
2594.png,138,229,357,392,mask_surgical
2596.png,317,119,401,192,mask_surgical
2605.png,370,155,406,186,mask_surgical
2606.png,270,224,427,351,mask_surgical
2607.png,213,209,261,242,mask_surgical
2608.png,554,270,683,373,mask_surgical
2610.png,314,156,442,286,mask_surgical
2612.png,534,178,608,234,mask_surgical
2614.png,268,176,442,285,mask_surgical
2615.png,448,228,497,287,mask_surgical
2616.png,299,357,358,415,mask_surgical
2616.png,736,173,805,231,mask_surgical
2617.png,241,208,261,219,mask_surgical
2617.png,377,168,436,222,mask_surgical
2619.png,364,291,411,360,mask_surgical
2625.png,217,274,306,352,mask_surgical
2625.png,286,351,462,505,mask_surgical
2626.png,596,109,626,131,mask_surgical
2626.png,604,178,630,191,mask_surgical
2634.png,285,79,386,145,mask_surgical
2640.png,310,121,454,248,mask_surgical
2642.png,227,181,405,329,mask_surgical
2650.png,153,269,352,462,mask_surgical
2651.png,258,153,424,283,mask_surgical
2654.png,207,118,353,238,mask_surgical
2655.png,183,261,405,466,mask_surgical
2657.png,258,199,450,368,mask_surgical
2658.png,217,281,273,313,mask_surgical
2659.png,187,232,511,521,mask_surgical
2666.png,437,251,489,302,mask_surgical
2666.png,642,243,695,284,mask_surgical
2666.png,766,252,819,298,mask_surgical
2666.png,647,447,730,547,mask_surgical
2666.png,364,459,448,525,mask_surgical
2666.png,225,479,267,515,mask_surgical
2669.png,482,228,536,271,mask_surgical
2673.png,317,267,421,361,mask_surgical
2674.png,382,235,445,287,mask_surgical
2674.png,458,336,560,416,mask_surgical
2675.png,349,116,406,155,mask_surgical
2676.png,313,356,374,391,mask_surgical
2677.png,95,156,189,230,mask_surgical
2678.png,555,104,640,163,mask_surgical
2678.png,94,129,130,181,mask_surgical
2678.png,553,331,608,371,mask_surgical
2679.png,267,153,467,306,mask_surgical
2682.png,82,136,116,169,mask_surgical
2683.png,177,303,189,317,mask_surgical
2685.png,30,321,111,371,mask_surgical
2685.png,71,201,144,242,mask_surgical
2685.png,139,297,226,368,mask_surgical
2685.png,260,137,371,220,mask_surgical
2685.png,321,389,523,534,mask_surgical
2689.png,150,167,166,176,mask_surgical
2689.png,181,153,189,170,mask_surgical
2700.png,319,289,391,345,mask_surgical
2704.png,115,251,393,480,mask_surgical
2708.png,438,162,589,283,mask_surgical
2709.png,238,192,297,247,mask_surgical
2710.png,320,168,375,210,mask_surgical
2716.png,141,157,267,259,mask_surgical
2717.png,170,125,270,206,mask_surgical
2718.png,437,143,494,180,mask_surgical
2719.png,432,353,774,635,mask_surgical
2720.png,328,190,496,318,mask_surgical
2721.png,181,206,448,416,mask_surgical
2732.png,50,171,82,203,mask_surgical
2732.png,248,164,274,183,mask_surgical
2732.png,0,171,22,191,mask_surgical
2733.png,234,192,265,219,mask_surgical
2734.png,393,141,423,162,mask_surgical
2737.png,593,168,787,352,mask_surgical
2739.png,321,140,427,211,mask_surgical
2739.png,648,118,683,169,mask_surgical
2739.png,182,52,211,81,mask_surgical
2739.png,236,25,263,49,mask_surgical
2739.png,113,27,150,50,mask_surgical
2739.png,488,26,526,54,mask_surgical
2741.png,240,221,275,246,mask_surgical
2741.png,354,105,372,117,mask_surgical
2741.png,53,169,74,186,mask_surgical
2741.png,492,222,515,260,mask_surgical
2741.png,0,154,18,176,mask_surgical
2742.png,452,204,540,293,mask_surgical
2742.png,197,257,211,274,mask_surgical
2744.png,546,211,625,266,mask_surgical
2748.png,338,309,391,374,mask_surgical
2750.png,472,239,487,253,mask_surgical
2752.png,147,145,273,228,mask_surgical
2759.png,232,111,318,195,mask_surgical
2762.png,138,257,543,608,mask_surgical
2763.png,456,179,580,355,mask_surgical
2764.png,167,210,397,377,mask_surgical
2765.png,194,278,374,432,mask_surgical
2765.png,962,86,1064,181,mask_surgical
2766.png,167,281,548,562,mask_surgical
2768.png,29,330,455,663,mask_surgical
2769.png,276,59,333,113,mask_surgical
2774.png,70,196,346,409,mask_surgical
2776.png,201,203,399,400,mask_surgical
2778.png,116,222,408,492,mask_surgical
2791.png,225,172,323,238,mask_surgical
2792.png,343,304,372,335,mask_surgical
2793.png,143,291,393,504,mask_surgical
2794.png,254,274,404,394,mask_surgical
2794.png,748,220,839,295,mask_surgical
2794.png,840,241,876,268,mask_surgical
2794.png,917,255,958,285,mask_surgical
2798.png,281,332,416,403,mask_surgical
2798.png,777,233,1014,578,mask_surgical
2799.png,810,140,936,239,mask_surgical
2799.png,511,84,549,159,mask_surgical
2800.png,165,47,206,95,mask_surgical
2801.png,349,127,439,218,mask_surgical
2802.png,1,205,106,277,mask_surgical
2802.png,217,195,322,269,mask_surgical
2802.png,326,97,412,159,mask_surgical
2802.png,7,399,150,533,mask_surgical
2802.png,168,420,277,521,mask_surgical
2802.png,465,220,514,310,mask_surgical
2805.png,421,123,533,213,mask_surgical
2810.png,345,238,384,277,mask_surgical
2810.png,201,560,235,589,mask_surgical
2812.png,86,242,235,358,mask_surgical
2813.png,199,293,214,309,mask_surgical
2813.png,36,316,49,334,mask_surgical
2813.png,620,322,644,344,mask_surgical
2813.png,708,346,748,377,mask_surgical
2813.png,7,337,34,377,mask_surgical
2814.png,69,261,141,310,mask_surgical
2824.png,406,93,452,132,mask_surgical
2824.png,586,83,674,148,mask_surgical
2824.png,48,112,106,155,mask_surgical
2828.png,147,114,429,334,mask_surgical
2834.png,584,511,715,606,mask_surgical
2834.png,255,436,319,509,mask_surgical
2834.png,160,498,239,560,mask_surgical
2837.png,138,363,390,533,mask_surgical
2839.png,112,301,435,589,mask_surgical
2841.png,456,154,859,515,mask_surgical
2845.png,432,412,705,598,mask_surgical
2847.png,327,261,547,427,mask_surgical
2849.png,243,137,352,230,mask_surgical
2860.png,377,114,429,153,mask_surgical
2860.png,155,132,179,151,mask_surgical
2860.png,409,267,450,288,mask_surgical
2865.png,172,71,227,114,mask_surgical
2866.png,458,232,590,306,mask_surgical
2867.png,173,46,223,81,mask_surgical
2870.png,338,234,401,277,mask_surgical
2870.png,640,222,690,276,mask_surgical
2871.png,185,309,255,359,mask_surgical
2871.png,111,151,165,194,mask_surgical
2871.png,162,122,200,144,mask_surgical
2871.png,397,387,492,493,mask_surgical
2871.png,466,53,496,91,mask_surgical
2873.png,159,316,204,358,mask_surgical
2875.png,115,231,326,425,mask_surgical
2875.png,391,308,421,339,mask_surgical
2879.png,480,287,496,300,mask_surgical
2880.png,7,159,189,311,mask_surgical
2880.png,266,78,445,258,mask_surgical
2881.png,347,168,398,205,mask_surgical
2881.png,583,142,668,206,mask_surgical
2884.png,215,192,349,295,mask_surgical
2889.png,74,250,156,311,mask_surgical
2889.png,357,188,420,241,mask_surgical
2889.png,550,233,604,281,mask_surgical
2890.png,58,181,155,262,mask_surgical
2893.png,206,149,737,510,mask_surgical
2903.png,413,205,716,401,mask_surgical
2904.png,281,240,309,263,mask_surgical
2904.png,421,215,450,227,mask_surgical
2904.png,19,239,51,262,mask_surgical
2904.png,313,207,332,224,mask_surgical
